customer_id,customer_name,segment,city,state,region,signup_date,credit_class,autopay_flag,active_flag
CUST0000341,North Services 341,Industrial,Atlanta,GA,South,2020-02-17,A,False,True
CUST0000342,Green Schools 342,Residential,Albany,NY,Northeast,,B,False,True
CUST0000343,Green Foods 343,Commercial,Atlanta,GA,South,,A,True,True
CUST0000344,North Properties 344,Municipal,Dallas,TX,South,,D,True,False
CUST0000345,Sunrise Retail 345,Municipal,Atlanta,GA,South,,A,True,True
CUST0000346,Sunrise Retail 346,Residential,Atlanta,GA,South,2021-12-14,C,False,True
CUST0000347,Ever Retail 347,Commercial,Boston,MA,Northeast,,A,True,True
CUST0000348,Metro Properties 348,Residential,Austin,TX,South,,D,False,True
CUST0000349,Sunrise Schools 349,Municipal,Denver,CO,West,,A,True,True
CUST0000350,Prime Homes 350,Commercial,Springfield,IL,Midwest,,C,True,False
CUST0000351,Sunrise Services 351,Municipal,Dallas,TX,South,,A,False,True
CUST0000352,Ever Retail 352,Industrial,Dallas,TX,South,,A,True,True
CUST0000353,Urban Schools 353,Industrial,Denver,CO,West,,A,True,True
CUST0000354,Prime Labs 354,Municipal,Denver,CO,West,2019-08-30,B,False,True
CUST0000355,Metro Foods 355,Residential,Denver,CO,West,,A,True,True
CUST0000356,Sunrise Services 356,Industrial,Springfield,IL,Midwest,2018-02-15,B,True,True
CUST0000357,Green Services 357,Commercial,Chicago,IL,Midwest,,B,False,True
CUST0000358,Green Schools 358,Industrial,Dallas,TX,South,,A,False,True
CUST0000359,Green Properties 359,Commercial,Springfield,IL,Midwest,,A,False,True
CUST0000360,Blue Properties 360,Industrial,Phoenix,AZ,West,,C,False,True
CUST0000361,Blue Services 361,Residential,Seattle,WA,West,2022-08-31,C,False,True
CUST0000362,Blue Homes 362,Municipal,Seattle,WA,West,,A,True,True
CUST0000363,Blue Homes 363,Industrial,Austin,TX,South,2023-12-04,B,False,True
CUST0000364,Urban Foods 364,Commercial,Phoenix,AZ,West,2018-03-01,B,True,True
CUST0000365,Green Properties 365,Residential,Dallas,TX,South,2023-11-30,D,False,True
CUST0000366,North Labs 366,Municipal,Boston,MA,Northeast,,D,False,True
CUST0000367,Blue Services 367,Commercial,Phoenix,AZ,West,,C,False,True
CUST0000368,North Foods 368,Municipal,Albany,NY,Northeast,,C,False,True
CUST0000369,Prime Retail 369,Commercial,Austin,TX,South,,A,False,False
CUST0000370,Urban Services 370,Unknown,Springfield,IL,Midwest,2018-02-21,B,False,True
CUST0000371,Blue Schools 371,Unknown,Dallas,TX,South,,A,False,True
CUST0000372,Prime Labs 372,Municipal,Seattle,WA,West,,C,True,False
CUST0000373,Green Retail 373,Municipal,Phoenix,AZ,West,,C,False,False
CUST0000374,Metro Services 374,Industrial,Austin,TX,South,,A,False,True
CUST0000375,Metro Properties 375,Residential,Dallas,TX,South,,C,False,False
CUST0000376,Green Homes 376,Residential,Austin,TX,South,,A,True,True
CUST0000377,Ever Schools 377,Unknown,Springfield,IL,Midwest,2021-07-14,A,False,True
CUST0000378,Metro Services 378,Municipal,Denver,CO,West,2024-01-22,C,True,True
CUST0000379,Green Services 379,Residential,Austin,TX,South,2023-11-12,B,True,True
CUST0000380,Blue Labs 380,Unknown,Denver,CO,West,,A,False,True
CUST0000381,Blue Manufacturing 381,Residential,Seattle,WA,West,,C,True,True
CUST0000382,Prime Services 382,Commercial,Seattle,WA,West,,C,False,False
CUST0000383,Sunrise Retail 383,Unknown,Seattle,WA,West,2018-11-26,C,True,True
CUST0000384,Green Retail 384,Residential,Dallas,TX,South,2023-12-06,A,False,True
CUST0000385,Ever Retail 385,Residential,Atlanta,GA,South,,A,False,True
CUST0000386,Metro Homes 386,Residential,Dallas,TX,South,,B,False,False
CUST0000387,Metro Foods 387,Commercial,Atlanta,GA,South,2020-08-28,B,False,True
CUST0000388,Prime Labs 388,Commercial,Austin,TX,South,,B,True,False
CUST0000389,Sunrise Labs 389,Unknown,Atlanta,GA,South,2020-04-05,A,False,False
CUST0000390,Prime Foods 390,Municipal,Atlanta,GA,South,,A,False,True
CUST0000391,Prime Homes 391,Unknown,Denver,CO,West,,A,True,True
CUST0000392,Blue Retail 392,Industrial,Albany,NY,Northeast,,A,True,False
CUST0000393,Sunrise Schools 393,Residential,Dallas,TX,South,,A,True,False
CUST0000394,Metro Homes 394,Municipal,Springfield,IL,Midwest,,A,False,True
CUST0000395,North Properties 395,Municipal,Springfield,IL,Midwest,2023-10-16,A,True,True
CUST0000396,Blue Retail 396,Municipal,Albany,NY,Northeast,,C,False,True
CUST0000397,Green Homes 397,Municipal,Denver,CO,West,,B,True,True
CUST0000398,Green Manufacturing 398,Unknown,Seattle,WA,West,,A,True,False
CUST0000399,Green Schools 399,Industrial,Springfield,IL,Midwest,2022-02-11,A,True,True
CUST0000400,Metro Services 400,Commercial,Boston,MA,Northeast,,D,False,True
CUST0000401,Ever Manufacturing 401,Municipal,Seattle,WA,West,,B,False,True
CUST0000402,Urban Homes 402,Unknown,Seattle,WA,West,2018-12-15,C,False,True
CUST0000403,Blue Retail 403,Industrial,Chicago,IL,Midwest,2025-08-17,C,False,True
CUST0000404,Ever Retail 404,Unknown,Denver,CO,West,2019-08-13,D,False,True
CUST0000405,Green Properties 405,Residential,Denver,CO,West,2025-07-18,A,False,True
CUST0000406,Sunrise Schools 406,Unknown,Seattle,WA,West,,C,True,True
CUST0000407,North Services 407,Industrial,Albany,NY,Northeast,,D,False,True
CUST0000408,North Manufacturing 408,Residential,Austin,TX,South,,D,True,True
CUST0000409,Prime Schools 409,Residential,Atlanta,GA,South,,D,True,True
CUST0000410,Prime Labs 410,Industrial,Springfield,IL,Midwest,,D,False,True
CUST0000411,Ever Properties 411,Unknown,Atlanta,GA,South,,A,False,True
CUST0000412,Green Labs 412,Unknown,Austin,TX,South,,B,False,True
CUST0000413,Urban Labs 413,Industrial,Seattle,WA,West,,D,False,True
CUST0000414,Ever Schools 414,Industrial,Albany,NY,Northeast,,A,False,True
CUST0000415,North Homes 415,Commercial,Chicago,IL,Midwest,,B,False,True
CUST0000416,Green Foods 416,Commercial,Seattle,WA,West,2022-07-28,D,True,True
CUST0000417,Metro Services 417,Unknown,Springfield,IL,Midwest,2024-06-04,C,False,True
CUST0000418,North Manufacturing 418,Commercial,Denver,CO,West,,B,True,False
CUST0000419,Urban Manufacturing 419,Commercial,Springfield,IL,Midwest,,D,True,True
CUST0000420,Metro Services 420,Municipal,Springfield,IL,Midwest,2025-06-15,B,False,True
CUST0000421,Ever Labs 421,Unknown,Chicago,IL,Midwest,2019-07-20,A,True,True
CUST0000422,Sunrise Labs 422,Industrial,Atlanta,GA,South,,C,True,True
CUST0000423,Ever Homes 423,Municipal,Springfield,IL,Midwest,2022-05-21,A,False,False
CUST0000424,Prime Schools 424,Commercial,Atlanta,GA,South,,A,True,True
CUST0000425,North Schools 425,Commercial,Dallas,TX,South,,B,False,True
CUST0000426,Ever Manufacturing 426,Residential,Phoenix,AZ,West,,A,False,False
CUST0000427,Ever Services 427,Unknown,Dallas,TX,South,,C,False,True
CUST0000428,Metro Schools 428,Commercial,Atlanta,GA,South,,D,True,True
CUST0000429,Ever Retail 429,Municipal,Boston,MA,Northeast,,B,False,True
CUST0000430,Metro Retail 430,Municipal,Springfield,IL,Midwest,,B,True,True
CUST0000431,Ever Schools 431,Municipal,Chicago,IL,Midwest,,A,True,True
CUST0000432,Sunrise Labs 432,Residential,Seattle,WA,West,,A,True,True
CUST0000433,Green Labs 433,Residential,Albany,NY,Northeast,2020-02-18,A,True,False
CUST0000434,Urban Properties 434,Industrial,Austin,TX,South,,C,False,True
CUST0000435,Prime Foods 435,Unknown,Dallas,TX,South,2025-07-21,B,False,True
CUST0000436,Metro Services 436,Industrial,Denver,CO,West,,D,True,True
CUST0000437,Metro Services 437,Commercial,Atlanta,GA,South,,A,True,True
CUST0000438,Blue Homes 438,Residential,Seattle,WA,West,,B,False,True
CUST0000439,Sunrise Homes 439,Commercial,Albany,NY,Northeast,,A,True,True
CUST0000440,Sunrise Foods 440,Unknown,Springfield,IL,Midwest,2021-12-04,A,False,True
CUST0000441,Prime Services 441,Commercial,Springfield,IL,Midwest,,B,True,True
CUST0000442,Metro Foods 442,Municipal,Springfield,IL,Midwest,2023-08-30,D,True,True
CUST0000443,Urban Services 443,Residential,Springfield,IL,Midwest,,C,True,True
CUST0000444,North Schools 444,Unknown,Phoenix,AZ,West,2020-08-15,B,True,True
CUST0000445,Metro Foods 445,Residential,Phoenix,AZ,West,,B,False,True
CUST0000446,Ever Schools 446,Unknown,Austin,TX,South,2020-02-23,A,False,True
CUST0000447,Urban Services 447,Municipal,Seattle,WA,West,,B,True,True
CUST0000448,Metro Labs 448,Commercial,Albany,NY,Northeast,,C,False,True
CUST0000449,North Properties 449,Residential,Austin,TX,South,,A,True,True
CUST0000450,Prime Manufacturing 450,Residential,Atlanta,GA,South,,A,True,True
CUST0000451,Green Foods 451,Residential,Dallas,TX,South,,A,True,True
CUST0000452,Green Homes 452,Municipal,Atlanta,GA,South,,A,True,True
CUST0000453,North Services 453,Residential,Austin,TX,South,,A,True,True
CUST0000454,Ever Manufacturing 454,Municipal,Phoenix,AZ,West,2023-01-12,D,True,False
CUST0000455,Blue Homes 455,Industrial,Seattle,WA,West,2025-10-12,B,False,False
CUST0000456,Prime Manufacturing 456,Municipal,Phoenix,AZ,West,2022-03-09,A,False,True
CUST0000457,Green Labs 457,Industrial,Phoenix,AZ,West,2022-06-15,A,False,True
CUST0000458,Prime Schools 458,Municipal,Boston,MA,Northeast,2024-04-04,C,False,True
CUST0000459,North Homes 459,Unknown,Atlanta,GA,South,,A,False,True
CUST0000460,Ever Schools 460,Municipal,Albany,NY,Northeast,,A,False,True
CUST0000461,North Schools 461,Municipal,Atlanta,GA,South,,C,False,True
CUST0000462,Sunrise Manufacturing 462,Residential,Austin,TX,South,,B,True,False
CUST0000463,North Retail 463,Residential,Denver,CO,West,,B,False,True
CUST0000464,Urban Homes 464,Residential,Phoenix,AZ,West,2018-12-06,A,True,True
CUST0000465,North Foods 465,Municipal,Chicago,IL,Midwest,2023-12-13,A,True,True
CUST0000466,Green Foods 466,Commercial,Denver,CO,West,,A,True,True
CUST0000467,Green Services 467,Unknown,Atlanta,GA,South,2021-01-02,C,True,True
CUST0000468,Sunrise Labs 468,Residential,Chicago,IL,Midwest,,C,True,True
CUST0000469,Prime Retail 469,Commercial,Boston,MA,Northeast,,C,True,True
CUST0000470,Blue Properties 470,Industrial,Albany,NY,Northeast,2021-08-30,D,False,False
CUST0000471,Metro Foods 471,Residential,Denver,CO,West,2020-11-29,B,False,True
CUST0000472,Blue Labs 472,Commercial,Austin,TX,South,,C,False,True
CUST0000473,Metro Schools 473,Municipal,Boston,MA,Northeast,2025-11-17,B,False,False
CUST0000474,Green Properties 474,Commercial,Dallas,TX,South,,A,True,True
CUST0000475,Sunrise Labs 475,Commercial,Phoenix,AZ,West,,D,True,True
CUST0000476,Green Foods 476,Industrial,Austin,TX,South,2020-01-05,B,False,True
CUST0000477,Blue Retail 477,Municipal,Albany,NY,Northeast,,D,True,True
CUST0000478,Urban Foods 478,Industrial,Phoenix,AZ,West,2022-01-20,B,False,True
CUST0000479,North Foods 479,Unknown,Atlanta,GA,South,2023-06-13,A,True,True
CUST0000480,Metro Homes 480,Residential,Dallas,TX,South,,A,False,True
CUST0000481,Metro Manufacturing 481,Municipal,Chicago,IL,Midwest,,C,True,False
CUST0000482,Blue Homes 482,Municipal,Austin,TX,South,2024-07-29,B,False,True
CUST0000483,Blue Properties 483,Municipal,Albany,NY,Northeast,,C,True,False
CUST0000484,Blue Labs 484,Industrial,Boston,MA,Northeast,,A,True,True
CUST0000485,Prime Foods 485,Municipal,Chicago,IL,Midwest,,A,False,False
CUST0000486,Blue Services 486,Commercial,Albany,NY,Northeast,,A,True,True
CUST0000487,Metro Retail 487,Unknown,Boston,MA,Northeast,,A,False,False
CUST0000488,Ever Homes 488,Industrial,Atlanta,GA,South,2023-08-13,D,True,True
CUST0000489,Green Retail 489,Industrial,Seattle,WA,West,,D,True,False
CUST0000490,Green Schools 490,Unknown,Chicago,IL,Midwest,,D,True,True
CUST0000491,Metro Services 491,Commercial,Denver,CO,West,,D,False,True
CUST0000492,Metro Retail 492,Industrial,Springfield,IL,Midwest,2022-02-07,A,True,True
CUST0000493,Metro Labs 493,Commercial,Chicago,IL,Midwest,,D,True,True
CUST0000494,Sunrise Services 494,Unknown,Denver,CO,West,2023-07-20,A,True,True
CUST0000495,Sunrise Manufacturing 495,Industrial,Dallas,TX,South,,C,True,True
CUST0000496,Green Homes 496,Residential,Albany,NY,Northeast,,A,False,True
CUST0000497,Metro Labs 497,Residential,Chicago,IL,Midwest,2023-04-01,C,False,True
CUST0000498,North Labs 498,Residential,Atlanta,GA,South,,D,False,True
CUST0000499,Urban Manufacturing 499,Industrial,Springfield,IL,Midwest,,A,True,True
CUST0000500,Ever Foods 500,Industrial,Phoenix,AZ,West,2023-10-24,C,True,True
CUST0000501,Urban Manufacturing 501,Municipal,Phoenix,AZ,West,,C,False,False
CUST0000502,Metro Services 502,Commercial,Denver,CO,West,,B,True,False
CUST0000503,Blue Homes 503,Unknown,Albany,NY,Northeast,,A,False,True
CUST0000504,Metro Schools 504,Commercial,Chicago,IL,Midwest,,D,False,True
CUST0000505,Ever Homes 505,Residential,Boston,MA,Northeast,,A,True,True
CUST0000506,Ever Retail 506,Residential,Boston,MA,Northeast,,A,False,True
CUST0000507,Urban Homes 507,Commercial,Atlanta,GA,South,,A,False,True
CUST0000508,Ever Labs 508,Unknown,Chicago,IL,Midwest,2018-09-14,A,False,False
CUST0000509,Ever Labs 509,Residential,Phoenix,AZ,West,,B,True,False
CUST0000510,Prime Foods 510,Industrial,Boston,MA,Northeast,,B,True,True
CUST0000511,Ever Homes 511,Municipal,Boston,MA,Northeast,2021-04-27,C,True,True
CUST0000512,Urban Properties 512,Commercial,Chicago,IL,Midwest,,A,True,True
CUST0000513,Metro Homes 513,Municipal,Albany,NY,Northeast,,D,True,True
CUST0000514,Ever Properties 514,Industrial,Albany,NY,Northeast,,B,False,False
CUST0000515,North Services 515,Commercial,Atlanta,GA,South,,B,True,True
CUST0000516,Ever Foods 516,Commercial,Seattle,WA,West,,A,False,True
CUST0000517,Prime Schools 517,Unknown,Springfield,IL,Midwest,2021-07-10,B,True,True
CUST0000518,Ever Foods 518,Commercial,Albany,NY,Northeast,,B,True,True
CUST0000519,Metro Foods 519,Municipal,Chicago,IL,Midwest,,A,False,True
CUST0000520,Metro Foods 520,Residential,Atlanta,GA,South,2025-08-20,A,True,True
CUST0000521,North Manufacturing 521,Municipal,Chicago,IL,Midwest,2019-07-26,D,False,True
CUST0000522,Green Schools 522,Municipal,Boston,MA,Northeast,2018-07-15,D,True,True
CUST0000523,Urban Services 523,Municipal,Denver,CO,West,,D,True,True
CUST0000524,Sunrise Retail 524,Unknown,Austin,TX,South,,A,True,False
CUST0000525,Prime Homes 525,Commercial,Albany,NY,Northeast,,A,False,True
CUST0000526,Blue Retail 526,Commercial,Boston,MA,Northeast,,D,True,True
CUST0000527,Sunrise Services 527,Residential,Boston,MA,Northeast,,A,False,True
CUST0000528,Green Foods 528,Commercial,Boston,MA,Northeast,,D,True,True
CUST0000529,Sunrise Services 529,Residential,Denver,CO,West,,B,False,True
CUST0000530,North Manufacturing 530,Municipal,Springfield,IL,Midwest,2026-01-25,B,False,True
CUST0000531,North Retail 531,Industrial,Seattle,WA,West,2024-07-02,A,True,False
CUST0000532,Urban Manufacturing 532,Unknown,Denver,CO,West,,A,True,True
CUST0000533,Sunrise Foods 533,Commercial,Phoenix,AZ,West,,A,False,True
CUST0000534,Green Retail 534,Municipal,Springfield,IL,Midwest,,D,True,True
CUST0000535,Urban Foods 535,Municipal,Boston,MA,Northeast,,A,True,True
CUST0000536,Ever Foods 536,Industrial,Albany,NY,Northeast,,B,True,True
CUST0000537,North Foods 537,Unknown,Denver,CO,West,,C,False,True
CUST0000538,North Foods 538,Commercial,Seattle,WA,West,2025-09-14,B,False,True
CUST0000539,Metro Foods 539,Municipal,Dallas,TX,South,,A,False,True
CUST0000540,Urban Homes 540,Municipal,Chicago,IL,Midwest,,A,True,True
CUST0000541,Metro Schools 541,Residential,Denver,CO,West,,D,True,True
CUST0000542,Sunrise Manufacturing 542,Residential,Seattle,WA,West,,A,False,True
CUST0000543,Sunrise Schools 543,Unknown,Springfield,IL,Midwest,,B,False,True
CUST0000544,Prime Schools 544,Unknown,Austin,TX,South,,C,False,True
CUST0000545,Ever Foods 545,Municipal,Denver,CO,West,,A,False,True
CUST0000546,Urban Labs 546,Municipal,Phoenix,AZ,West,,D,False,False
CUST0000547,Metro Schools 547,Industrial,Boston,MA,Northeast,,A,False,True
CUST0000548,Metro Homes 548,Municipal,Albany,NY,Northeast,,A,False,True
CUST0000549,Metro Foods 549,Unknown,Seattle,WA,West,,C,False,True
CUST0000550,Urban Manufacturing 550,Industrial,Boston,MA,Northeast,2025-06-25,D,True,True
CUST0000551,Prime Schools 551,Municipal,Springfield,IL,Midwest,2024-05-26,A,True,True
CUST0000552,Blue Schools 552,Industrial,Springfield,IL,Midwest,,A,True,False
CUST0000553,Prime Homes 553,Industrial,Seattle,WA,West,,A,True,True
CUST0000554,Prime Labs 554,Industrial,Austin,TX,South,,A,True,True
CUST0000555,North Foods 555,Residential,Dallas,TX,South,2021-02-16,A,False,True
CUST0000556,Sunrise Manufacturing 556,Industrial,Austin,TX,South,,D,False,False
CUST0000557,Ever Labs 557,Industrial,Boston,MA,Northeast,,C,False,True
CUST0000558,Prime Labs 558,Unknown,Phoenix,AZ,West,2022-05-23,A,True,True
CUST0000559,Blue Properties 559,Municipal,Chicago,IL,Midwest,,A,False,False
CUST0000560,Sunrise Schools 560,Industrial,Boston,MA,Northeast,,A,False,True
CUST0000561,Green Foods 561,Unknown,Boston,MA,Northeast,,D,False,True
CUST0000562,Urban Manufacturing 562,Unknown,Springfield,IL,Midwest,2020-02-14,A,True,True
CUST0000563,Sunrise Labs 563,Industrial,Denver,CO,West,,D,True,False
CUST0000564,Ever Schools 564,Residential,Chicago,IL,Midwest,,A,False,True
CUST0000565,Metro Services 565,Industrial,Denver,CO,West,2024-12-26,C,False,True
CUST0000566,Metro Homes 566,Residential,Phoenix,AZ,West,,B,False,True
CUST0000567,Ever Services 567,Commercial,Austin,TX,South,,A,False,True
CUST0000568,Sunrise Foods 568,Municipal,Chicago,IL,Midwest,,A,False,True
CUST0000569,Green Foods 569,Residential,Atlanta,GA,South,,C,True,True
CUST0000570,Urban Schools 570,Unknown,Boston,MA,Northeast,2024-10-27,D,False,True
CUST0000571,Sunrise Labs 571,Municipal,Denver,CO,West,2022-07-31,C,False,True
CUST0000572,Metro Schools 572,Industrial,Dallas,TX,South,,C,True,True
CUST0000573,Metro Schools 573,Municipal,Dallas,TX,South,,A,False,False
CUST0000574,Metro Manufacturing 574,Residential,Austin,TX,South,2024-09-02,A,True,False
CUST0000575,Sunrise Manufacturing 575,Municipal,Austin,TX,South,,A,False,True
CUST0000576,Blue Schools 576,Unknown,Seattle,WA,West,,C,True,True
CUST0000577,Metro Manufacturing 577,Residential,Denver,CO,West,,B,False,True
CUST0000578,North Foods 578,Municipal,Austin,TX,South,2018-12-23,A,True,True
CUST0000579,Metro Labs 579,Municipal,Denver,CO,West,,A,False,True
CUST0000580,Green Foods 580,Unknown,Denver,CO,West,,A,True,True
CUST0000581,Metro Homes 581,Commercial,Albany,NY,Northeast,2022-07-20,C,False,True
CUST0000582,Prime Retail 582,Unknown,Denver,CO,West,,C,False,True
CUST0000583,Urban Retail 583,Municipal,Springfield,IL,Midwest,,C,False,True
CUST0000584,Blue Labs 584,Unknown,Denver,CO,West,,D,True,True
CUST0000585,Urban Manufacturing 585,Industrial,Austin,TX,South,,C,False,True
CUST0000586,Metro Manufacturing 586,Unknown,Dallas,TX,South,2019-09-10,C,False,True
CUST0000587,Prime Labs 587,Industrial,Austin,TX,South,,C,True,True
CUST0000588,Sunrise Schools 588,Industrial,Denver,CO,West,2020-09-12,A,True,False
CUST0000589,Green Manufacturing 589,Municipal,Albany,NY,Northeast,,D,True,True
CUST0000590,Blue Services 590,Residential,Chicago,IL,Midwest,,D,False,True
CUST0000591,Sunrise Services 591,Commercial,Chicago,IL,Midwest,,A,True,True
CUST0000592,Green Properties 592,Commercial,Phoenix,AZ,West,,B,True,True
CUST0000593,North Homes 593,Residential,Austin,TX,South,,A,False,True
CUST0000594,Metro Homes 594,Residential,Chicago,IL,Midwest,,C,True,False
CUST0000595,North Properties 595,Unknown,Austin,TX,South,,D,True,True
CUST0000596,Urban Retail 596,Commercial,Boston,MA,Northeast,,B,True,True
CUST0000597,Green Labs 597,Residential,Springfield,IL,Midwest,2023-06-12,A,True,True
CUST0000598,Blue Schools 598,Municipal,Denver,CO,West,,D,False,True
CUST0000599,Sunrise Services 599,Municipal,Seattle,WA,West,2021-05-26,C,True,False
CUST0000600,Blue Homes 600,Unknown,Springfield,IL,Midwest,,B,False,True
CUST0000601,Prime Foods 601,Unknown,Dallas,TX,South,,A,True,True
CUST0000602,Metro Homes 602,Municipal,Seattle,WA,West,,B,False,True
CUST0000603,Sunrise Homes 603,Unknown,Boston,MA,Northeast,,B,True,False
CUST0000604,Sunrise Schools 604,Commercial,Seattle,WA,West,,C,True,True
CUST0000605,Metro Schools 605,Residential,Boston,MA,Northeast,2024-10-14,C,True,True
CUST0000606,Urban Services 606,Commercial,Seattle,WA,West,,A,True,True
CUST0000607,Green Foods 607,Residential,Albany,NY,Northeast,2021-03-14,D,False,True
CUST0000608,Green Retail 608,Commercial,Denver,CO,West,,D,False,True
CUST0000609,Blue Manufacturing 609,Commercial,Boston,MA,Northeast,,A,True,True
CUST0000610,Prime Homes 610,Municipal,Seattle,WA,West,,C,False,True
CUST0000611,North Homes 611,Unknown,Albany,NY,Northeast,2018-12-22,D,True,True
CUST0000612,Blue Manufacturing 612,Industrial,Boston,MA,Northeast,2022-09-30,A,False,True
CUST0000613,Prime Manufacturing 613,Residential,Chicago,IL,Midwest,,B,False,True
CUST0000614,Sunrise Homes 614,Municipal,Albany,NY,Northeast,,A,True,True
CUST0000615,Ever Retail 615,Industrial,Denver,CO,West,,B,True,True
CUST0000616,Metro Services 616,Commercial,Atlanta,GA,South,2025-05-29,A,False,False
CUST0000617,Green Homes 617,Municipal,Phoenix,AZ,West,2022-08-07,C,False,False
CUST0000618,Sunrise Properties 618,Unknown,Austin,TX,South,2022-06-13,A,False,True
CUST0000619,Metro Labs 619,Residential,Seattle,WA,West,2018-06-06,C,False,True
CUST0000620,Ever Services 620,Commercial,Atlanta,GA,South,,D,True,True
CUST0000621,North Manufacturing 621,Unknown,Denver,CO,West,2019-07-31,D,False,True
CUST0000622,Green Manufacturing 622,Industrial,Dallas,TX,South,,B,False,True
CUST0000623,Blue Homes 623,Municipal,Denver,CO,West,2024-06-04,D,False,False
CUST0000624,Sunrise Services 624,Unknown,Denver,CO,West,2024-01-20,A,False,True
CUST0000625,Ever Homes 625,Commercial,Denver,CO,West,,A,True,False
CUST0000626,Sunrise Manufacturing 626,Commercial,Dallas,TX,South,2018-09-24,D,False,False
CUST0000627,Urban Services 627,Municipal,Denver,CO,West,2024-02-11,B,True,False
CUST0000628,Green Properties 628,Municipal,Boston,MA,Northeast,2021-03-31,A,True,False
CUST0000629,Prime Retail 629,Unknown,Boston,MA,Northeast,,C,False,True
CUST0000630,Sunrise Properties 630,Municipal,Austin,TX,South,2020-08-29,A,True,True
CUST0000631,Urban Foods 631,Unknown,Springfield,IL,Midwest,2018-01-31,A,False,True
CUST0000632,Green Retail 632,Commercial,Springfield,IL,Midwest,2019-11-06,A,False,False
CUST0000633,Green Properties 633,Commercial,Phoenix,AZ,West,2024-02-15,A,False,True
CUST0000634,Blue Labs 634,Commercial,Dallas,TX,South,2023-09-05,D,False,False
CUST0000635,North Labs 635,Commercial,Austin,TX,South,,B,False,True
CUST0000636,Sunrise Services 636,Residential,Austin,TX,South,2020-04-15,C,True,True
CUST0000637,Sunrise Homes 637,Unknown,Seattle,WA,West,,D,True,False
CUST0000638,Ever Foods 638,Unknown,Dallas,TX,South,,B,True,True
CUST0000639,Prime Retail 639,Unknown,Boston,MA,Northeast,,A,True,True
CUST0000640,Metro Schools 640,Residential,Seattle,WA,West,2021-07-06,A,False,True
CUST0000641,Ever Homes 641,Commercial,Seattle,WA,West,,C,True,True
CUST0000642,Sunrise Retail 642,Municipal,Springfield,IL,Midwest,2018-01-14,B,False,True
CUST0000643,Green Schools 643,Commercial,Austin,TX,South,,D,False,True
CUST0000644,Prime Services 644,Residential,Springfield,IL,Midwest,,A,True,True
CUST0000645,Ever Homes 645,Industrial,Denver,CO,West,,A,True,True
CUST0000646,Metro Services 646,Commercial,Chicago,IL,Midwest,,A,True,True
CUST0000647,Ever Homes 647,Unknown,Albany,NY,Northeast,,A,True,True
CUST0000648,Metro Schools 648,Commercial,Boston,MA,Northeast,2022-06-21,A,True,False
CUST0000649,Prime Foods 649,Municipal,Boston,MA,Northeast,2024-02-15,A,True,True
CUST0000650,Urban Manufacturing 650,Industrial,Chicago,IL,Midwest,2020-12-13,D,False,True
CUST0000651,Urban Manufacturing 651,Commercial,Dallas,TX,South,2025-04-15,B,True,True
CUST0000652,Metro Services 652,Industrial,Seattle,WA,West,,B,False,False
CUST0000653,Prime Retail 653,Unknown,Seattle,WA,West,,A,True,False
CUST0000654,Sunrise Schools 654,Unknown,Phoenix,AZ,West,,D,False,True
CUST0000655,North Schools 655,Residential,Seattle,WA,West,2023-09-27,A,False,False
CUST0000656,Blue Foods 656,Industrial,Austin,TX,South,,A,False,True
CUST0000657,North Foods 657,Industrial,Atlanta,GA,South,2022-09-12,B,False,True
CUST0000658,Prime Manufacturing 658,Industrial,Springfield,IL,Midwest,,D,True,True
CUST0000659,North Properties 659,Municipal,Albany,NY,Northeast,,D,True,True
CUST0000660,Prime Foods 660,Commercial,Austin,TX,South,,A,False,True
CUST0000661,Sunrise Services 661,Industrial,Seattle,WA,West,,D,True,True
CUST0000662,Prime Manufacturing 662,Industrial,Austin,TX,South,,A,False,True
CUST0000663,Blue Homes 663,Municipal,Seattle,WA,West,,D,True,False
CUST0000664,Metro Foods 664,Municipal,Springfield,IL,Midwest,,C,True,True
CUST0000665,Urban Manufacturing 665,Municipal,Phoenix,AZ,West,2025-02-22,B,False,True
CUST0000666,Ever Schools 666,Residential,Seattle,WA,West,,A,False,False
CUST0000667,Prime Retail 667,Municipal,Seattle,WA,West,2023-02-16,B,False,True
CUST0000668,North Manufacturing 668,Unknown,Boston,MA,Northeast,,C,True,True
CUST0000669,North Retail 669,Municipal,Chicago,IL,Midwest,2025-09-27,B,True,False
CUST0000670,Prime Manufacturing 670,Municipal,Atlanta,GA,South,2019-09-14,A,True,True
CUST0000671,Blue Services 671,Residential,Chicago,IL,Midwest,,C,False,True
CUST0000672,Metro Homes 672,Industrial,Austin,TX,South,,A,True,True
CUST0000673,Sunrise Manufacturing 673,Unknown,Chicago,IL,Midwest,,B,True,True
CUST0000674,Metro Labs 674,Industrial,Dallas,TX,South,,B,True,True
CUST0000675,Urban Retail 675,Industrial,Atlanta,GA,South,2021-06-27,C,False,False
CUST0000676,Prime Foods 676,Residential,Boston,MA,Northeast,2019-04-14,A,True,False
CUST0000677,Prime Labs 677,Residential,Dallas,TX,South,,D,False,True
CUST0000678,Blue Foods 678,Residential,Atlanta,GA,South,,A,False,True
CUST0000679,Metro Properties 679,Commercial,Albany,NY,Northeast,,D,False,True
CUST0000680,Urban Homes 680,Industrial,Austin,TX,South,2019-09-09,D,False,True
CUST0000681,Ever Services 681,Unknown,Dallas,TX,South,2022-09-25,B,True,False
