customer_id,customer_name,segment,city,state,region,signup_date,credit_class,autopay_flag,active_flag
CUST0000308,North Services 308,Industrial,Seattle,WA,West,03/01/2018,a,Yes,Y
CUST0000309,North Services 309,Industrial,Seattle,WA,West,2025-01-21,B,No,Y
CUST0000310,Metro Foods 310,Industrial,Atlanta,GA,South,2023-09-23,B,0,True
CUST0000311,Metro Foods 311,Industrial,Dallas,TX,South,2026-01-18,a,Yes,True
CUST0000312,Urban Labs 312,Residential,Albany,NY,Northeast,01/01/2018,A,Yes,N
CUST0000313,North Services 313,Industrial,Denver,CO,West,2018/08/27,C,Y,Y
CUST0000314,Urban Manufacturing 314,Industrial,Springfield,IL,Midwest,2019/09/04,A,No,N
CUST0000315,Prime Homes 315,Industrial,Seattle,WA,West,2018-05-23,a,Yes,Y
CUST0000316,Sunrise Services 316,Residential,Phoenix,AZ,West,2021-05-25,B,No,True
CUST0000317,Ever Services 317,,Dallas,TX,South,2021-11-02,A,Yes,Y
CUST0000318,North Foods 318,Commercial,Atlanta,GA,South,2020/10/21,D,N,True
CUST0000319,Green Services 319,,Phoenix,AZ,West,10/10/2021,A,Yes,Y
CUST0000320,Green Services 320,Commercial,Albany,NY,Northeast,2025/01/03,a,0,Y
CUST0000321,Sunrise Labs 321,,Austin,TX,South,2020-11-21,a,0,Y
CUST0000322,Urban Retail 322,Municipal,Boston,MA,Northeast,2018-06-19,C,1,Y
CUST0000323,Urban Foods 323,,Atlanta,GA,South,2023-05-10,D,Yes,Y
CUST0000324,Metro Services 324,Residential,Boston,MA,Northeast,2024-11-09,A,Y,Y
CUST0000325,Urban Manufacturing 325,Residential,Denver,CO,West,2018/12/30,D,Yes,Y
CUST0000326,Green Labs 326,,Albany,NY,Northeast,10/23/2019,A,N,Y
CUST0000327,Prime Properties 327,Commercial,Phoenix,AZ,West,03/08/2020,a,Yes,Y
CUST0000328,North Homes 328,Municipal,Albany,NY,Northeast,2020-03-28,a,0,True
CUST0000329,Urban Schools 329,Commercial,Chicago,IL,Midwest,2019/08/21,D,0,True
CUST0000330,Blue Homes 330,Municipal,Chicago,IL,Midwest,2025/10/26,B,No,Y
CUST0000331,Ever Retail 331,Residential,Austin,TX,South,2021/07/03,B,N,True
CUST0000332,Prime Homes 332,Residential,Atlanta,GA,South,04/13/2022,A,1,Y
CUST0000333,Blue Labs 333,,Phoenix,AZ,West,2023-11-23,a,No,N
CUST0000334,Metro Labs 334,Municipal,Phoenix,AZ,West,2025/10/22,B,1,N
CUST0000335,Blue Schools 335,Residential,Springfield,IL,Midwest,2020/02/06,A,Y,Y
CUST0000336,Prime Schools 336,Industrial,Chicago,IL,Midwest,2021/11/11,C,Y,Y
CUST0000337,Ever Schools 337,Residential,Austin,TX,South,2022-11-05,B,N,Y
CUST0000338,Blue Schools 338,,Albany,NY,Northeast,2020/05/15,D,Yes,Y
CUST0000339,North Manufacturing 339,,Austin,TX,South,03/31/2020,B,0,N
CUST0000340,Green Services 340,Residential,Springfield,IL,Midwest,04/21/2023,D,0,True
CUST0000341,North Services 341,Industrial,Atlanta,GA,South,2020-02-17,a,No,Y
CUST0000342,Green Schools 342,Residential,Albany,NY,Northeast,03/21/2022,B,N,Y
CUST0000343,Green Foods 343,Commercial,Atlanta,GA,South,2019/11/08,A,Yes,Y
CUST0000344,North Properties 344,Municipal,Dallas,TX,South,2021/01/18,D,Y,N
CUST0000345,Sunrise Retail 345,Municipal,Atlanta,GA,South,01/06/2022,a,Y,Y
CUST0000346,Sunrise Retail 346,Residential,Atlanta,GA,South,2021-12-14,C,0,Y
CUST0000347,Ever Retail 347,Commercial,Boston,MA,Northeast,2020/07/06,a,Y,True
CUST0000348,Metro Properties 348,Residential,Austin,TX,South,09/09/2024,D,No,Y
CUST0000349,Sunrise Schools 349,Municipal,Denver,CO,West,05/11/2024,A,1,True
CUST0000350,Prime Homes 350,Commercial,Springfield,IL,Midwest,10/29/2018,C,Yes,N
CUST0000351,Sunrise Services 351,Municipal,Dallas,TX,South,11/22/2023,a,N,True
CUST0000352,Ever Retail 352,Industrial,Dallas,TX,South,2025/12/20,A,Yes,True
CUST0000353,Urban Schools 353,Industrial,Denver,CO,West,02/25/2020,a,1,Y
CUST0000354,Prime Labs 354,Municipal,Denver,CO,West,2019-08-30,B,No,True
CUST0000355,Metro Foods 355,Residential,Denver,CO,West,06/30/2023,A,1,True
CUST0000356,Sunrise Services 356,Industrial,Springfield,IL,Midwest,2018-02-15,B,Yes,Y
CUST0000357,Green Services 357,Commercial,Chicago,IL,Midwest,09/13/2023,B,0,True
CUST0000358,Green Schools 358,Industrial,Dallas,TX,South,02/11/2018,a,N,Y
CUST0000359,Green Properties 359,Commercial,Springfield,IL,Midwest,07/07/2020,A,0,True
CUST0000360,Blue Properties 360,Industrial,Phoenix,AZ,West,08/25/2023,C,N,Y
CUST0000361,Blue Services 361,Residential,Seattle,WA,West,2022-08-31,C,N,Y
CUST0000362,Blue Homes 362,Municipal,Seattle,WA,West,06/25/2018,a,Yes,Y
CUST0000363,Blue Homes 363,Industrial,Austin,TX,South,2023-12-04,B,0,Y
CUST0000364,Urban Foods 364,Commercial,Phoenix,AZ,West,2018-03-01,B,1,True
CUST0000365,Green Properties 365,Residential,Dallas,TX,South,2023-11-30,D,N,Y
CUST0000366,North Labs 366,Municipal,Boston,MA,Northeast,03/21/2020,D,N,Y
CUST0000367,Blue Services 367,Commercial,Phoenix,AZ,West,09/25/2021,C,No,Y
CUST0000368,North Foods 368,Municipal,Albany,NY,Northeast,04/03/2018,C,0,Y
CUST0000369,Prime Retail 369,Commercial,Austin,TX,South,04/24/2024,a,No,N
CUST0000370,Urban Services 370,,Springfield,IL,Midwest,2018-02-21,B,0,Y
CUST0000371,Blue Schools 371,,Dallas,TX,South,2022/11/26,a,No,Y
CUST0000372,Prime Labs 372,Municipal,Seattle,WA,West,2020/01/25,C,Y,N
CUST0000373,Green Retail 373,Municipal,Phoenix,AZ,West,09/08/2019,C,N,N
CUST0000374,Metro Services 374,Industrial,Austin,TX,South,05/14/2020,A,0,Y
CUST0000375,Metro Properties 375,Residential,Dallas,TX,South,2024/11/07,C,No,N
CUST0000376,Green Homes 376,Residential,Austin,TX,South,03/22/2018,A,1,Y
CUST0000377,Ever Schools 377,,Springfield,IL,Midwest,2021-07-14,A,No,Y
CUST0000378,Metro Services 378,Municipal,Denver,CO,West,2024-01-22,C,1,True
CUST0000379,Green Services 379,Residential,Austin,TX,South,2023-11-12,B,1,Y
CUST0000380,Blue Labs 380,,Denver,CO,West,02/24/2022,a,No,Y
CUST0000381,Blue Manufacturing 381,Residential,Seattle,WA,West,2020/12/10,C,Yes,True
CUST0000382,Prime Services 382,Commercial,Seattle,WA,West,2018/05/02,C,N,N
CUST0000383,Sunrise Retail 383,,Seattle,WA,West,2018-11-26,C,Y,True
CUST0000384,Green Retail 384,Residential,Dallas,TX,South,2023-12-06,A,No,True
CUST0000385,Ever Retail 385,Residential,Atlanta,GA,South,2020/05/12,a,No,Y
CUST0000386,Metro Homes 386,Residential,Dallas,TX,South,11/24/2024,B,N,N
CUST0000387,Metro Foods 387,Commercial,Atlanta,GA,South,2020-08-28,B,N,True
CUST0000388,Prime Labs 388,Commercial,Austin,TX,South,04/03/2020,B,Y,N
CUST0000389,Sunrise Labs 389,,Atlanta,GA,South,2020-04-05,a,No,N
CUST0000390,Prime Foods 390,Municipal,Atlanta,GA,South,2025/07/05,a,N,True
CUST0000391,Prime Homes 391,,Denver,CO,West,06/15/2022,A,1,Y
CUST0000392,Blue Retail 392,Industrial,Albany,NY,Northeast,2022/04/14,A,1,N
CUST0000393,Sunrise Schools 393,Residential,Dallas,TX,South,03/25/2022,A,1,N
CUST0000394,Metro Homes 394,Municipal,Springfield,IL,Midwest,03/13/2019,A,N,Y
CUST0000395,North Properties 395,Municipal,Springfield,IL,Midwest,2023-10-16,a,Yes,Y
CUST0000396,Blue Retail 396,Municipal,Albany,NY,Northeast,09/22/2023,C,No,Y
CUST0000397,Green Homes 397,Municipal,Denver,CO,West,2022/11/16,B,1,Y
CUST0000398,Green Manufacturing 398,,Seattle,WA,West,2018/01/06,a,Y,N
CUST0000399,Green Schools 399,Industrial,Springfield,IL,Midwest,2022-02-11,a,Y,Y
CUST0000400,Metro Services 400,Commercial,Boston,MA,Northeast,03/10/2019,D,N,True
CUST0000401,Ever Manufacturing 401,Municipal,Seattle,WA,West,02/17/2019,B,N,Y
CUST0000402,Urban Homes 402,,Seattle,WA,West,2018-12-15,C,No,True
CUST0000403,Blue Retail 403,Industrial,Chicago,IL,Midwest,2025-08-17,C,N,Y
CUST0000404,Ever Retail 404,,Denver,CO,West,2019-08-13,D,0,Y
CUST0000405,Green Properties 405,Residential,Denver,CO,West,2025-07-18,A,N,Y
CUST0000406,Sunrise Schools 406,,Seattle,WA,West,12/21/2022,C,Yes,Y
CUST0000407,North Services 407,Industrial,Albany,NY,Northeast,08/24/2024,D,No,True
CUST0000408,North Manufacturing 408,Residential,Austin,TX,South,10/13/2020,D,Y,Y
CUST0000409,Prime Schools 409,Residential,Atlanta,GA,South,01/04/2020,D,1,Y
CUST0000410,Prime Labs 410,Industrial,Springfield,IL,Midwest,08/13/2025,D,0,Y
CUST0000411,Ever Properties 411,,Atlanta,GA,South,2025/10/27,A,No,Y
CUST0000412,Green Labs 412,,Austin,TX,South,2026/01/26,B,No,Y
CUST0000413,Urban Labs 413,Industrial,Seattle,WA,West,02/02/2020,D,0,Y
CUST0000414,Ever Schools 414,Industrial,Albany,NY,Northeast,08/04/2019,A,0,Y
CUST0000415,North Homes 415,Commercial,Chicago,IL,Midwest,2019/02/21,B,No,True
CUST0000416,Green Foods 416,Commercial,Seattle,WA,West,2022-07-28,D,Y,True
CUST0000417,Metro Services 417,,Springfield,IL,Midwest,2024-06-04,C,N,Y
CUST0000418,North Manufacturing 418,Commercial,Denver,CO,West,11/25/2023,B,1,N
CUST0000419,Urban Manufacturing 419,Commercial,Springfield,IL,Midwest,2019/03/15,D,1,Y
CUST0000420,Metro Services 420,Municipal,Springfield,IL,Midwest,2025-06-15,B,0,Y
CUST0000421,Ever Labs 421,,Chicago,IL,Midwest,2019-07-20,a,Yes,True
CUST0000422,Sunrise Labs 422,Industrial,Atlanta,GA,South,04/15/2024,C,Y,Y
CUST0000423,Ever Homes 423,Municipal,Springfield,IL,Midwest,2022-05-21,a,No,N
CUST0000424,Prime Schools 424,Commercial,Atlanta,GA,South,2019/06/02,a,Yes,Y
CUST0000425,North Schools 425,Commercial,Dallas,TX,South,03/20/2025,B,N,True
CUST0000426,Ever Manufacturing 426,Residential,Phoenix,AZ,West,2018/08/29,a,N,N
CUST0000427,Ever Services 427,,Dallas,TX,South,2019/04/24,C,No,Y
CUST0000428,Metro Schools 428,Commercial,Atlanta,GA,South,11/17/2021,D,Yes,True
CUST0000429,Ever Retail 429,Municipal,Boston,MA,Northeast,2018/04/20,B,No,Y
CUST0000430,Metro Retail 430,Municipal,Springfield,IL,Midwest,2019/07/07,B,1,Y
CUST0000431,Ever Schools 431,Municipal,Chicago,IL,Midwest,04/01/2023,A,Y,True
CUST0000432,Sunrise Labs 432,Residential,Seattle,WA,West,2024/08/27,a,Y,Y
CUST0000433,Green Labs 433,Residential,Albany,NY,Northeast,2020-02-18,a,Y,N
CUST0000434,Urban Properties 434,Industrial,Austin,TX,South,01/01/2020,C,No,Y
CUST0000435,Prime Foods 435,,Dallas,TX,South,2025-07-21,B,N,Y
CUST0000436,Metro Services 436,Industrial,Denver,CO,West,2020/06/10,D,Y,Y
CUST0000437,Metro Services 437,Commercial,Atlanta,GA,South,02/17/2020,A,Y,Y
CUST0000438,Blue Homes 438,Residential,Seattle,WA,West,12/24/2024,B,0,Y
CUST0000439,Sunrise Homes 439,Commercial,Albany,NY,Northeast,01/08/2026,A,Y,Y
CUST0000440,Sunrise Foods 440,,Springfield,IL,Midwest,2021-12-04,A,No,Y
CUST0000441,Prime Services 441,Commercial,Springfield,IL,Midwest,2020/02/15,B,1,Y
CUST0000442,Metro Foods 442,Municipal,Springfield,IL,Midwest,2023-08-30,D,Y,Y
CUST0000443,Urban Services 443,Residential,Springfield,IL,Midwest,2018/12/18,C,1,Y
CUST0000444,North Schools 444,,Phoenix,AZ,West,2020-08-15,B,1,Y
CUST0000445,Metro Foods 445,Residential,Phoenix,AZ,West,2024/10/28,B,N,Y
CUST0000446,Ever Schools 446,,Austin,TX,South,2020-02-23,A,N,Y
CUST0000447,Urban Services 447,Municipal,Seattle,WA,West,08/23/2018,B,Y,Y
CUST0000448,Metro Labs 448,Commercial,Albany,NY,Northeast,2024/02/08,C,N,Y
CUST0000449,North Properties 449,Residential,Austin,TX,South,09/28/2018,a,1,Y
CUST0000450,Prime Manufacturing 450,Residential,Atlanta,GA,South,2024/07/18,A,Y,True
CUST0000451,Green Foods 451,Residential,Dallas,TX,South,01/10/2019,A,Y,True
CUST0000452,Green Homes 452,Municipal,Atlanta,GA,South,03/14/2020,A,Y,True
CUST0000453,North Services 453,Residential,Austin,TX,South,08/13/2025,A,Yes,True
CUST0000454,Ever Manufacturing 454,Municipal,Phoenix,AZ,West,2023-01-12,D,1,N
CUST0000455,Blue Homes 455,Industrial,Seattle,WA,West,2025-10-12,B,0,N
CUST0000456,Prime Manufacturing 456,Municipal,Phoenix,AZ,West,2022-03-09,a,0,Y
CUST0000457,Green Labs 457,Industrial,Phoenix,AZ,West,2022-06-15,A,No,Y
CUST0000458,Prime Schools 458,Municipal,Boston,MA,Northeast,2024-04-04,C,No,Y
CUST0000459,North Homes 459,,Atlanta,GA,South,06/18/2021,a,N,Y
CUST0000460,Ever Schools 460,Municipal,Albany,NY,Northeast,04/28/2021,A,No,Y
CUST0000461,North Schools 461,Municipal,Atlanta,GA,South,2019/12/05,C,No,Y
CUST0000462,Sunrise Manufacturing 462,Residential,Austin,TX,South,2018/12/31,B,Y,N
CUST0000463,North Retail 463,Residential,Denver,CO,West,2023/12/28,B,0,Y
CUST0000464,Urban Homes 464,Residential,Phoenix,AZ,West,2018-12-06,A,Y,True
CUST0000465,North Foods 465,Municipal,Chicago,IL,Midwest,2023-12-13,A,Y,Y
CUST0000466,Green Foods 466,Commercial,Denver,CO,West,2018/11/12,a,Yes,True
CUST0000467,Green Services 467,,Atlanta,GA,South,2021-01-02,C,Yes,Y
CUST0000468,Sunrise Labs 468,Residential,Chicago,IL,Midwest,08/04/2022,C,1,Y
CUST0000469,Prime Retail 469,Commercial,Boston,MA,Northeast,2024/12/15,C,Y,Y
CUST0000470,Blue Properties 470,Industrial,Albany,NY,Northeast,2021-08-30,D,0,N
CUST0000471,Metro Foods 471,Residential,Denver,CO,West,2020-11-29,B,N,Y
CUST0000472,Blue Labs 472,Commercial,Austin,TX,South,2020/01/05,C,No,Y
CUST0000473,Metro Schools 473,Municipal,Boston,MA,Northeast,2025-11-17,B,N,N
CUST0000474,Green Properties 474,Commercial,Dallas,TX,South,03/12/2021,a,1,Y
CUST0000475,Sunrise Labs 475,Commercial,Phoenix,AZ,West,01/16/2020,D,Yes,Y
CUST0000476,Green Foods 476,Industrial,Austin,TX,South,2020-01-05,B,No,True
CUST0000477,Blue Retail 477,Municipal,Albany,NY,Northeast,05/01/2020,D,1,Y
CUST0000478,Urban Foods 478,Industrial,Phoenix,AZ,West,2022-01-20,B,No,Y
CUST0000479,North Foods 479,,Atlanta,GA,South,2023-06-13,A,Y,Y
CUST0000480,Metro Homes 480,Residential,Dallas,TX,South,03/26/2024,A,No,True
CUST0000481,Metro Manufacturing 481,Municipal,Chicago,IL,Midwest,02/10/2023,C,Y,N
CUST0000482,Blue Homes 482,Municipal,Austin,TX,South,2024-07-29,B,No,Y
CUST0000483,Blue Properties 483,Municipal,Albany,NY,Northeast,08/25/2018,C,1,N
CUST0000484,Blue Labs 484,Industrial,Boston,MA,Northeast,2019/11/15,A,Yes,True
CUST0000485,Prime Foods 485,Municipal,Chicago,IL,Midwest,2022/07/11,A,0,N
CUST0000486,Blue Services 486,Commercial,Albany,NY,Northeast,05/13/2024,a,Yes,Y
CUST0000487,Metro Retail 487,,Boston,MA,Northeast,05/20/2019,a,N,N
CUST0000488,Ever Homes 488,Industrial,Atlanta,GA,South,2023-08-13,D,1,Y
CUST0000489,Green Retail 489,Industrial,Seattle,WA,West,06/26/2024,D,Yes,N
CUST0000490,Green Schools 490,,Chicago,IL,Midwest,2022/10/27,D,Y,Y
CUST0000491,Metro Services 491,Commercial,Denver,CO,West,11/06/2018,D,N,Y
CUST0000492,Metro Retail 492,Industrial,Springfield,IL,Midwest,2022-02-07,A,Yes,True
CUST0000493,Metro Labs 493,Commercial,Chicago,IL,Midwest,05/07/2019,D,1,True
CUST0000494,Sunrise Services 494,,Denver,CO,West,2023-07-20,A,Yes,Y
CUST0000495,Sunrise Manufacturing 495,Industrial,Dallas,TX,South,09/12/2020,C,Y,Y
CUST0000496,Green Homes 496,Residential,Albany,NY,Northeast,03/22/2023,a,0,True
CUST0000497,Metro Labs 497,Residential,Chicago,IL,Midwest,2023-04-01,C,N,Y
CUST0000498,North Labs 498,Residential,Atlanta,GA,South,2022/12/10,D,N,Y
CUST0000499,Urban Manufacturing 499,Industrial,Springfield,IL,Midwest,2020/09/10,a,Yes,Y
CUST0000500,Ever Foods 500,Industrial,Phoenix,AZ,West,2023-10-24,C,Yes,Y
CUST0000501,Urban Manufacturing 501,Municipal,Phoenix,AZ,West,12/18/2019,C,N,N
CUST0000502,Metro Services 502,Commercial,Denver,CO,West,2020/07/10,B,1,N
CUST0000503,Blue Homes 503,,Albany,NY,Northeast,12/12/2025,a,N,True
CUST0000504,Metro Schools 504,Commercial,Chicago,IL,Midwest,06/20/2020,D,N,Y
CUST0000505,Ever Homes 505,Residential,Boston,MA,Northeast,2018/05/13,A,1,Y
CUST0000506,Ever Retail 506,Residential,Boston,MA,Northeast,2021/07/02,a,No,Y
CUST0000507,Urban Homes 507,Commercial,Atlanta,GA,South,2022/02/07,a,No,Y
CUST0000508,Ever Labs 508,,Chicago,IL,Midwest,2018-09-14,A,0,N
CUST0000509,Ever Labs 509,Residential,Phoenix,AZ,West,2023/07/09,B,1,N
CUST0000510,Prime Foods 510,Industrial,Boston,MA,Northeast,09/21/2024,B,Y,True
CUST0000511,Ever Homes 511,Municipal,Boston,MA,Northeast,2021-04-27,C,1,Y
CUST0000512,Urban Properties 512,Commercial,Chicago,IL,Midwest,2024/10/22,A,Y,Y
CUST0000513,Metro Homes 513,Municipal,Albany,NY,Northeast,08/09/2021,D,1,Y
CUST0000514,Ever Properties 514,Industrial,Albany,NY,Northeast,04/02/2022,B,No,N
CUST0000515,North Services 515,Commercial,Atlanta,GA,South,2023/11/22,B,1,True
CUST0000516,Ever Foods 516,Commercial,Seattle,WA,West,2019/02/05,A,0,Y
CUST0000517,Prime Schools 517,,Springfield,IL,Midwest,2021-07-10,B,Yes,Y
CUST0000518,Ever Foods 518,Commercial,Albany,NY,Northeast,2023/01/09,B,Y,Y
CUST0000519,Metro Foods 519,Municipal,Chicago,IL,Midwest,12/06/2018,A,0,Y
CUST0000520,Metro Foods 520,Residential,Atlanta,GA,South,2025-08-20,a,1,Y
CUST0000521,North Manufacturing 521,Municipal,Chicago,IL,Midwest,2019-07-26,D,0,Y
CUST0000522,Green Schools 522,Municipal,Boston,MA,Northeast,2018-07-15,D,Y,Y
CUST0000523,Urban Services 523,Municipal,Denver,CO,West,11/28/2020,D,Y,Y
CUST0000524,Sunrise Retail 524,,Austin,TX,South,03/10/2022,a,Yes,N
CUST0000525,Prime Homes 525,Commercial,Albany,NY,Northeast,10/04/2020,a,0,Y
CUST0000526,Blue Retail 526,Commercial,Boston,MA,Northeast,2021/12/21,D,1,Y
CUST0000527,Sunrise Services 527,Residential,Boston,MA,Northeast,02/04/2019,A,No,Y
CUST0000528,Green Foods 528,Commercial,Boston,MA,Northeast,05/23/2023,D,Yes,Y
CUST0000529,Sunrise Services 529,Residential,Denver,CO,West,2023/11/15,B,N,True
CUST0000530,North Manufacturing 530,Municipal,Springfield,IL,Midwest,2026-01-25,B,0,Y
CUST0000531,North Retail 531,Industrial,Seattle,WA,West,2024-07-02,a,Y,N
CUST0000532,Urban Manufacturing 532,,Denver,CO,West,05/27/2021,A,Yes,Y
CUST0000533,Sunrise Foods 533,Commercial,Phoenix,AZ,West,08/10/2025,A,No,Y
CUST0000534,Green Retail 534,Municipal,Springfield,IL,Midwest,07/18/2025,D,Y,Y
CUST0000535,Urban Foods 535,Municipal,Boston,MA,Northeast,09/24/2023,a,1,True
CUST0000536,Ever Foods 536,Industrial,Albany,NY,Northeast,02/18/2018,B,Yes,Y
CUST0000537,North Foods 537,,Denver,CO,West,09/18/2019,C,No,Y
CUST0000538,North Foods 538,Commercial,Seattle,WA,West,2025-09-14,B,N,Y
CUST0000539,Metro Foods 539,Municipal,Dallas,TX,South,2018/09/23,A,No,Y
CUST0000540,Urban Homes 540,Municipal,Chicago,IL,Midwest,2024/12/26,A,Y,Y
CUST0000541,Metro Schools 541,Residential,Denver,CO,West,09/26/2023,D,Y,Y
CUST0000542,Sunrise Manufacturing 542,Residential,Seattle,WA,West,2018/06/20,a,No,Y
CUST0000543,Sunrise Schools 543,,Springfield,IL,Midwest,11/14/2021,B,N,True
CUST0000544,Prime Schools 544,,Austin,TX,South,2020/08/27,C,N,Y
CUST0000545,Ever Foods 545,Municipal,Denver,CO,West,11/17/2024,A,No,Y
CUST0000546,Urban Labs 546,Municipal,Phoenix,AZ,West,03/18/2022,D,0,N
CUST0000547,Metro Schools 547,Industrial,Boston,MA,Northeast,05/12/2025,A,No,True
CUST0000548,Metro Homes 548,Municipal,Albany,NY,Northeast,2025/11/16,a,0,Y
CUST0000549,Metro Foods 549,,Seattle,WA,West,10/16/2019,C,N,Y
CUST0000550,Urban Manufacturing 550,Industrial,Boston,MA,Northeast,2025-06-25,D,Yes,Y
CUST0000551,Prime Schools 551,Municipal,Springfield,IL,Midwest,2024-05-26,a,Yes,True
CUST0000552,Blue Schools 552,Industrial,Springfield,IL,Midwest,2018/04/09,A,1,N
CUST0000553,Prime Homes 553,Industrial,Seattle,WA,West,2018/12/24,a,Y,Y
CUST0000554,Prime Labs 554,Industrial,Austin,TX,South,11/09/2025,A,Y,Y
CUST0000555,North Foods 555,Residential,Dallas,TX,South,2021-02-16,A,No,Y
CUST0000556,Sunrise Manufacturing 556,Industrial,Austin,TX,South,12/15/2018,D,0,N
CUST0000557,Ever Labs 557,Industrial,Boston,MA,Northeast,10/02/2024,C,No,Y
CUST0000558,Prime Labs 558,,Phoenix,AZ,West,2022-05-23,A,Yes,Y
CUST0000559,Blue Properties 559,Municipal,Chicago,IL,Midwest,2019/02/02,a,N,N
CUST0000560,Sunrise Schools 560,Industrial,Boston,MA,Northeast,02/05/2021,a,N,Y
CUST0000561,Green Foods 561,,Boston,MA,Northeast,12/06/2021,D,N,Y
CUST0000562,Urban Manufacturing 562,,Springfield,IL,Midwest,2020-02-14,a,Y,Y
CUST0000563,Sunrise Labs 563,Industrial,Denver,CO,West,05/28/2025,D,1,N
CUST0000564,Ever Schools 564,Residential,Chicago,IL,Midwest,2018/08/10,a,No,Y
CUST0000565,Metro Services 565,Industrial,Denver,CO,West,2024-12-26,C,No,True
CUST0000566,Metro Homes 566,Residential,Phoenix,AZ,West,2021/08/22,B,0,Y
CUST0000567,Ever Services 567,Commercial,Austin,TX,South,2019/08/27,a,N,Y
CUST0000568,Sunrise Foods 568,Municipal,Chicago,IL,Midwest,2018/02/13,a,0,Y
CUST0000569,Green Foods 569,Residential,Atlanta,GA,South,2018/10/29,C,Y,True
CUST0000570,Urban Schools 570,,Boston,MA,Northeast,2024-10-27,D,N,Y
CUST0000571,Sunrise Labs 571,Municipal,Denver,CO,West,2022-07-31,C,0,Y
CUST0000572,Metro Schools 572,Industrial,Dallas,TX,South,01/16/2023,C,Yes,Y
CUST0000573,Metro Schools 573,Municipal,Dallas,TX,South,05/24/2019,A,0,N
CUST0000574,Metro Manufacturing 574,Residential,Austin,TX,South,2024-09-02,a,Y,N
CUST0000575,Sunrise Manufacturing 575,Municipal,Austin,TX,South,2021/01/26,a,N,Y
CUST0000576,Blue Schools 576,,Seattle,WA,West,01/18/2025,C,Y,Y
CUST0000577,Metro Manufacturing 577,Residential,Denver,CO,West,05/11/2022,B,N,Y
CUST0000578,North Foods 578,Municipal,Austin,TX,South,2018-12-23,A,Yes,Y
CUST0000579,Metro Labs 579,Municipal,Denver,CO,West,09/26/2023,a,0,Y
CUST0000580,Green Foods 580,,Denver,CO,West,2021/02/08,A,Yes,True
CUST0000581,Metro Homes 581,Commercial,Albany,NY,Northeast,2022-07-20,C,N,Y
CUST0000582,Prime Retail 582,,Denver,CO,West,2020/04/16,C,N,Y
CUST0000583,Urban Retail 583,Municipal,Springfield,IL,Midwest,02/11/2019,C,N,Y
CUST0000584,Blue Labs 584,,Denver,CO,West,12/11/2024,D,Y,Y
CUST0000585,Urban Manufacturing 585,Industrial,Austin,TX,South,2021/09/24,C,0,Y
CUST0000586,Metro Manufacturing 586,,Dallas,TX,South,2019-09-10,C,0,Y
CUST0000587,Prime Labs 587,Industrial,Austin,TX,South,06/07/2019,C,Y,True
CUST0000588,Sunrise Schools 588,Industrial,Denver,CO,West,2020-09-12,A,Yes,N
CUST0000589,Green Manufacturing 589,Municipal,Albany,NY,Northeast,2020/10/23,D,1,Y
CUST0000590,Blue Services 590,Residential,Chicago,IL,Midwest,06/01/2020,D,N,Y
CUST0000591,Sunrise Services 591,Commercial,Chicago,IL,Midwest,2025/11/25,A,1,True
CUST0000592,Green Properties 592,Commercial,Phoenix,AZ,West,09/21/2018,B,1,Y
CUST0000593,North Homes 593,Residential,Austin,TX,South,05/29/2019,A,N,Y
CUST0000594,Metro Homes 594,Residential,Chicago,IL,Midwest,01/17/2024,C,Y,N
CUST0000595,North Properties 595,,Austin,TX,South,2020/01/21,D,Y,True
CUST0000596,Urban Retail 596,Commercial,Boston,MA,Northeast,06/18/2021,B,1,True
CUST0000597,Green Labs 597,Residential,Springfield,IL,Midwest,2023-06-12,a,Yes,True
CUST0000598,Blue Schools 598,Municipal,Denver,CO,West,06/10/2021,D,N,Y
CUST0000599,Sunrise Services 599,Municipal,Seattle,WA,West,2021-05-26,C,1,N
CUST0000600,Blue Homes 600,,Springfield,IL,Midwest,12/15/2025,B,No,Y
CUST0000601,Prime Foods 601,,Dallas,TX,South,01/25/2022,a,Y,Y
CUST0000602,Metro Homes 602,Municipal,Seattle,WA,West,03/27/2020,B,0,Y
CUST0000603,Sunrise Homes 603,,Boston,MA,Northeast,08/22/2025,B,Yes,N
CUST0000604,Sunrise Schools 604,Commercial,Seattle,WA,West,01/21/2023,C,Yes,True
CUST0000605,Metro Schools 605,Residential,Boston,MA,Northeast,2024-10-14,C,Yes,True
CUST0000606,Urban Services 606,Commercial,seattle,WA,West,2021/11/15,A,Yes,Y
CUST0000607,Green Foods 607,Residential,Albany,NY,Northeast,2021-03-14,D,N,Y
CUST0000608,Green Retail 608,Commercial,Denver,CO,West,2019/05/25,D,No,Y
CUST0000609,Blue Manufacturing 609,Commercial,Boston,MA,Northeast,2023/09/22,a,1,True
CUST0000610,Prime Homes 610,Municipal,Seattle,WA,West,05/09/2018,C,0,Y
CUST0000611,North Homes 611,,Albany,NY,Northeast,2018-12-22,D,1,Y
CUST0000612,Blue Manufacturing 612,Industrial,Boston,MA,Northeast,2022-09-30,a,N,Y
CUST0000613,Prime Manufacturing 613,Residential,Chicago,IL,Midwest,2019/08/12,B,No,Y
CUST0000614,Sunrise Homes 614,Municipal,Albany,NY,Northeast,2019/12/28,A,1,Y
CUST0000615,Ever Retail 615,Industrial,Denver,CO,West,11/06/2018,B,1,Y
